ENSEMBL	SYMBOL	log2FoldChange	lfcSE	stat	pvalue	padj	foldChange
ENSG00000156411.9	C14orf2	0.023285550328708	0.111998591095311	0.207909314759968	0.835299775969427	0.91592183441591	1.01627127204065
ENSG00000156413.13	FUT6	0.0255752802160817	0.0709467006167749	0.360485829414802	0.718483851806775	NA	1.01788549695994
ENSG00000156414.18	TDRD9	NA	NA	NA	NA	NA	NA
ENSG00000156427.7	FGF18	-0.0912522274572393	0.176849965735842	-0.515986684405363	0.605863709270659	0.774014190305042	-1.06529443333923
ENSG00000156453.13	PCDH1	-0.0171065528550832	0.0542656063125072	-0.315237477612785	0.75258135206888	NA	-1.01192793603745
ENSG00000156463.17	SH3RF2	-0.00758403617009022	0.0347256935870681	-0.218398407250663	0.827118706418463	NA	-1.00527069478542
ENSG00000156466.9	GDF6	0.022221739289529	0.0692420524749705	0.320928373657926	0.74826467126896	NA	1.01552217256484
ENSG00000156467.9	UQCRB	0.0347659616232088	0.0979345103075302	0.35499193812312	0.722595630869991	0.850406240448631	1.02439062978983
ENSG00000156469.8	MTERF3	-0.103119754235496	0.0901435464692446	-1.14395049090595	0.252644169834829	0.473458857020528	-1.07409362554315
ENSG00000156471.12	PTDSS1	-0.12556001711921	0.076401731649426	-1.64341847244182	0.100296380740486	0.26937301051567	-1.09093112189621
ENSG00000156475.18	PPP2R2B	-0.00758403617009022	0.0347256935870681	-0.218398407250663	0.827118706418463	NA	-1.00527069478542
ENSG00000156482.10	RPL30	-0.21808461230461	0.0912880302222552	-2.38897270292336	0.0168955576444729	0.0831837165934795	-1.16318825912014
ENSG00000156486.7	KCNS2	-0.0870509288150314	0.102440623750662	-0.849769609241261	0.395453189084836	NA	-1.06219668261342
ENSG00000156500.14	FAM122C	0.276467990721756	0.148350745386054	1.86361039172605	0.06237643726895	0.200326467792888	1.21122592550816
ENSG00000156502.13	SUPV3L1	-0.32461058618961	0.0872663019977905	-3.71977016051201	0.000199404154026525	0.00313644561370811	-1.25232636370886
ENSG00000156504.16	FAM122B	-0.121224367797811	0.0951602944007102	-1.27389651914429	0.202700092193649	0.415390120616099	-1.08765753009962
ENSG00000156508.17	EEF1A1	-0.334347023634027	0.076598069690327	-4.36495364681819	1.27149717840599e-05	0.000343031968966532	-1.26080662758794
ENSG00000156509.13	FBXO43	-0.210974514780553	0.118571047469337	-1.77930885560501	0.0751891399098427	0.225334912874431	-1.15746977009677
ENSG00000156510.12	HKDC1	NA	NA	NA	NA	NA	NA
ENSG00000156515.21	HK1	-0.332688461540246	0.0874504549851337	-3.80430795467905	0.000142201184135759	0.00238193642207456	-1.25935800229071
ENSG00000156521.13	TYSND1	-0.378497634725148	0.0955334932057073	-3.96193651068688	7.43443118709088e-05	0.00139800594815161	-1.29998739511922
ENSG00000156531.16	PHF6	-0.0690532298399376	0.122984711804622	-0.561478161201354	0.574471613940682	0.752132169182028	-1.04902803191823
ENSG00000156535.13	CD109	0.00208873116480218	0.174884746367519	0.0119434725336922	0.990470714216801	0.995448351022453	1.0014488466835
ENSG00000156564.8	LRFN2	NA	NA	NA	NA	NA	NA
ENSG00000156574.9	NODAL	-0.10912187111252	0.16988902002366	-0.642312676224293	0.52067018533177	0.712493066687843	-1.07857153976508
ENSG00000156575.2	PRG3	0.0456435002661824	0.0621147037963146	0.734826015042361	0.462445461248777	NA	1.03214345431736
ENSG00000156587.15	UBE2L6	-0.044748593218402	0.111562980254298	-0.40110611169047	0.688342001332879	0.829992394764808	-1.0315034118922
ENSG00000156599.10	ZDHHC5	0.0935296545081365	0.083736394987981	1.11695344087313	0.264014233019722	0.484356228150745	1.06697742678832
ENSG00000156603.14	MED19	0.048434423014923	0.12675693659862	0.382104714066198	0.702383695331951	0.837522173547217	1.03414208929119
ENSG00000156639.11	ZFAND3	0.107167091604703	0.0881666930498317	1.21550540116246	0.224173390031249	0.440549140696258	1.07711111898226
ENSG00000156642.16	NPTN	0.0267616564567177	0.0878377849612806	0.304671349220775	0.760616472789108	0.874058671562606	1.01872288240458
ENSG00000156650.12	KAT6B	-0.278720184297615	0.0912522850890815	-3.05439128483769	0.00225517733897897	0.0194959157867505	-1.21311824894165
ENSG00000156671.12	SAMD8	-0.291957138521628	0.130674931879267	-2.23422453199649	0.0254683030613927	0.109215503836108	-1.22430001874756
ENSG00000156675.15	RAB11FIP1	0.357041243489128	0.0799458842374548	4.46603658080316	7.96819911719269e-06	0.000235660424125612	1.28079647597041
ENSG00000156687.10	UNC5D	-0.00758403617009022	0.0347256935870681	-0.218398407250663	0.827118706418463	NA	-1.00527069478542
ENSG00000156689.6	GLYATL2	-0.0580641047158623	0.177865848267377	-0.326448867399084	0.744084769896325	0.864089163410936	-1.04106785546867
ENSG00000156697.12	UTP14A	0.158286227010558	0.0900830905071114	1.75711363941341	0.0788984413463651	0.232306955485593	1.11596070411628
ENSG00000156709.13	AIFM1	-0.227461440907334	0.0824875863269883	-2.75752329575576	0.00582410632219658	0.0391976044622622	-1.17077304921474
ENSG00000156711.16	MAPK13	-0.142461588384353	0.102614546962903	-1.38831766645966	0.165040334984615	0.368153814461923	-1.1037868387022
ENSG00000156735.10	BAG4	0.0241855431842091	0.0905476159023615	0.267103036818646	0.789389829471218	0.891495380199702	1.01690544780567
ENSG00000156738.17	MS4A1	0.232122871387178	0.0798112153911675	2.90839915479932	0.00363284323105947	0.0277731746772562	1.17456200199831
ENSG00000156787.16	TBC1D31	-0.129956529585594	0.0949445707870627	-1.3687620946442	0.171073653186471	0.375759580979141	-1.09426072916153
ENSG00000156795.6	WDYHV1	-0.205159508534108	0.113213777889353	-1.81214258863983	0.0699641672497877	0.215415088753684	-1.15281379817899
ENSG00000156802.12	ATAD2	0.01383948259147	0.106701285280463	0.129703054233068	0.896801366054428	0.950197663015704	1.00963895670658
ENSG00000156804.7	FBXO32	0.40321759478722	0.152686982890815	2.64081185673541	0.00827076349846382	0.0504616703714991	1.32245404951563
ENSG00000156831.7	NSMCE2	0.118028178879257	0.0908578046213892	1.29904282159456	0.193929233945282	0.405866182471198	1.08525056890905
ENSG00000156853.11	ZNF689	0.260621142516588	0.0981940969214628	2.65414266934026	0.00795102016705913	0.0492744235537521	1.19799438191601
ENSG00000156858.11	PRR14	0.357833398907881	0.139634215305071	2.56264840337371	0.0103877183420479	0.0592441665007601	1.28149992918584
ENSG00000156860.15	FBRS	0.288801265664947	0.143830341341554	2.00793005822832	0.0446507245237004	0.160043948299887	1.22162480864582
ENSG00000156869.12	FRRS1	-0.52412613794171	0.128151626568072	-4.08989063953318	4.31576629168632e-05	0.000931067457345137	-1.43806226023827
ENSG00000156873.15	PHKG2	-0.134934626409772	0.0983448835279854	-1.37205537867534	0.170046198830428	0.374780240818006	-1.09804305646399
ENSG00000156875.13	HIAT1	-0.311869538329323	0.0901871838380991	-3.45802502148398	0.000544150843908835	0.00692100644499553	-1.24131523538236
ENSG00000156876.9	SASS6	-0.0635429321308481	0.0878422249676194	-0.723375713152432	0.469449088187969	0.670725934957789	-1.04502896658323
ENSG00000156885.5	COX6A2	NA	NA	NA	NA	NA	NA
ENSG00000156886.11	ITGAD	0.0226893251266395	0.055251770028524	0.410653362144344	0.681326729260789	NA	1.01585136253904
ENSG00000156920.10	ADGRG4	0.000946618688724512	0.0434777011622046	0.0217725101240498	0.982629422730707	NA	1.00065636138608
ENSG00000156925.11	ZIC3	NA	NA	NA	NA	NA	NA
ENSG00000156928.4	MALSU1	-0.13586580234896	0.0934564584064963	-1.45378719315471	0.146005315211571	0.342746593320399	-1.09875200831406
ENSG00000156931.15	VPS8	0.00206994311916093	0.0951220766818524	0.0217609117816479	0.982638674677042	0.991452283355174	1.0014358050194
ENSG00000156958.14	GALK2	-0.0394731977313108	0.092612312569008	-0.426219761026896	0.669947719442731	0.818529026111227	-1.02773847787639
ENSG00000156959.8	LHFPL4	0.012216683673444	0.153611448844229	0.0795297731084645	0.936611251090755	NA	1.00850391443168
ENSG00000156966.6	B3GNT7	0.0657463189906491	0.149590413587377	0.439508905777882	0.660292830434851	0.811612621526701	1.04662622884115
ENSG00000156968.8	MPV17L	0.0695585079468461	0.0572893959362617	1.2141602614249	0.224686531954267	NA	1.04939549954949
ENSG00000156970.12	BUB1B	0.101234683194264	0.0858303126946887	1.17947471022703	0.238209201188999	0.45708159088946	1.07269109728101
ENSG00000156973.13	PDE6D	-0.101295510312533	0.103980778504045	-0.974175340575972	0.329969486367173	0.552647967550177	-1.07273632519261
ENSG00000156976.14	EIF4A2	-0.0131326042539804	0.113156569943168	-0.116056931211119	0.907607422001253	0.955874634590648	-1.00914438434621
ENSG00000156983.15	BRPF1	0.227248333848109	0.102293510852446	2.22153225511935	0.0263149325420403	0.11196954917162	1.17060012176439
ENSG00000156990.14	RPUSD3	0.15478522068574	0.115513963174882	1.33996978747411	0.180255167525363	0.388543174619683	1.11325587139728
ENSG00000157005.3	SST	NA	NA	NA	NA	NA	NA
ENSG00000157014.10	TATDN2	-0.0143277546140339	0.0764267641667219	-0.187470381223761	0.851291844334086	0.924972155724533	-1.00998072116392
ENSG00000157017.15	GHRL	0.187783765863678	0.183148475901557	1.02530891911223	0.305217448675866	0.527132917870766	1.13901264684087
ENSG00000157020.17	SEC13	0.0850252356676259	0.0902702004022181	0.941897052280573	0.346245349447987	0.566980134870702	1.06070629511426
ENSG00000157036.12	EXOG	0.0644669850933645	0.0915531580266753	0.704148130800481	0.481340528969404	0.680782366915753	1.04569852695927
ENSG00000157045.8	NTAN1	-0.089212049769366	0.107221836645397	-0.832032471747406	0.405390616074954	0.620130556097731	-1.0637890189211
ENSG00000157060.14	SHCBP1L	-0.129665449029227	0.0776687040912712	-1.66946842420408	0.0950245830690376	NA	-1.09403997156368
ENSG00000157064.10	NMNAT2	NA	NA	NA	NA	NA	NA
ENSG00000157077.14	ZFYVE9	0.052263130546488	0.114213327627506	0.457592223535755	0.647245431462856	0.802938675758224	1.03689020030797
ENSG00000157087.16	ATP2B2	0.107245463455067	0.110466879958823	0.970838168825289	0.331628872268983	NA	1.07716963272351
ENSG00000157093.8	LYZL4	NA	NA	NA	NA	NA	NA
ENSG00000157103.10	SLC6A1	NA	NA	NA	NA	NA	NA
ENSG00000157106.16	SMG1	0.043377573389085	0.10493364644132	0.413380977981567	0.679327509022455	0.825028656851158	1.03052362071755
ENSG00000157107.13	FCHO2	-0.0673440255570611	0.166684986246717	-0.404019744510058	0.68619819997297	0.829109448879185	-1.04778595271155
ENSG00000157110.15	RBPMS	0.0982542993836612	0.146177871342335	0.672155768047537	0.501484536555491	0.697912700327254	1.07047737152638
ENSG00000157111.12	TMEM171	NA	NA	NA	NA	NA	NA
ENSG00000157119.11	KLHL40	NA	NA	NA	NA	NA	NA
ENSG00000157131.10	C8A	NA	NA	NA	NA	NA	NA
ENSG00000157150.4	TIMP4	NA	NA	NA	NA	NA	NA
ENSG00000157152.16	SYN2	0.0206524088330416	0.0382720053473682	0.539621810918821	0.589457871865137	NA	1.0144181115165
ENSG00000157168.18	NRG1	NA	NA	NA	NA	NA	NA
ENSG00000157181.15	C1orf27	-0.0902342468970244	0.098389429760067	-0.91711322158356	0.35908331344638	0.577547348857225	-1.06454301569097
ENSG00000157184.5	CPT2	-0.0975785016620537	0.0880930939542177	-1.10767481628884	0.268002279316183	0.48878051183355	-1.06997604814314
ENSG00000157191.19	NECAP2	0.0407346854876474	0.084171736824691	0.483947308494866	0.628423264519273	0.789776030890606	1.02863752199433
ENSG00000157193.14	LRP8	0.0615525536651325	0.0896997748777532	0.686206333839957	0.492583004251221	0.691533906437242	1.04358821234244
ENSG00000157211.10	CDCP2	0.000898136043661104	0.0423644109841194	0.0212002485765181	0.983085915992467	NA	1.00062273428496
ENSG00000157212.18	PAXIP1	0.171442836546738	0.0965108711239153	1.77640958526438	0.0756654323701387	0.226063263559729	1.12618421635137
ENSG00000157214.13	STEAP2	0.0385635929276955	0.0600063330302404	0.642658715843564	0.520445574788264	NA	1.02709070326745
ENSG00000157216.15	SSBP3	0.121641164566495	0.109660571427017	1.10925160231772	0.267321657222757	0.487972407903436	1.08797180139162
ENSG00000157219.3	HTR5A	NA	NA	NA	NA	NA	NA
ENSG00000157224.15	CLDN12	-0.211043470984096	0.14240876854853	-1.48195559258822	0.138352111335042	0.331198603593044	-1.1575250947678
ENSG00000157227.12	MMP14	-0.101475120715055	0.186712205781536	-0.543484129975875	0.586796514731661	0.760041133120933	-1.07286988536427
ENSG00000157240.3	FZD1	-0.135331176442684	0.11497161729023	-1.17708335006769	0.239162239964655	0.458318692706157	-1.0983449143383
ENSG00000157259.6	GATAD1	0.0226656737977412	0.109903458296824	0.206232580384563	0.836609239355243	0.916799148180978	1.01583470895871
ENSG00000157303.10	SUSD3	-0.146068813426317	0.0900434027654412	-1.62220450294198	0.104759567868656	0.27675944549742	-1.10655013187632
ENSG00000157315.4	TMED6	-0.00310267501090118	0.182476749757736	-0.017003125137972	0.986434122633517	0.993928623725183	-1.00215292465732
ENSG00000157322.16	CLEC18A	-0.0274399867748093	0.136694600415697	-0.200739361257596	0.840902380289475	NA	-1.01920198095145
ENSG00000157326.18	DHRS4	-0.420336443292741	0.131920559076746	-3.18628458092121	0.00144112764987984	0.0142025686096696	-1.33823960219066
ENSG00000157330.9	C1orf158	0.0087858127744578	0.0347256935870681	0.253006113540369	0.800263488944357	NA	1.00610844225842
ENSG00000157335.19	CLEC18C	0.0825791457296865	0.104465227766955	0.79049409545066	0.429239269170313	NA	1.05890939098239
ENSG00000157343.8	ARMC12	0.00815375483291153	0.151027235921125	0.053988638427905	0.956944216261494	NA	1.00566775345562
ENSG00000157349.16	DDX19B	-0.00319544920031503	0.109020459760259	-0.0293105459960632	0.976616916028467	0.988940405484863	-1.00221737134362
ENSG00000157350.12	ST3GAL2	0.156022030990937	0.0908156010316653	1.71800912198484	0.0857949514390329	0.244443824780727	1.11421066548768
ENSG00000157353.16	FUK	0.0634966325155162	0.0950856179317312	0.667783771054682	0.504271627402995	0.700244487341599	1.04499542958379
ENSG00000157368.10	IL34	0.0295286029549308	0.0791682827748646	0.372985265310137	0.709159410528977	NA	1.02067856701196
ENSG00000157379.13	DHRS1	-0.013946164052929	0.0910534972033063	-0.153164507473993	0.878268546303039	0.939316859870803	-1.00971361818308
ENSG00000157388.13	CACNA1D	-0.796367803975641	0.172663040187282	-4.61226561927698	3.98303554103331e-06	0.000131024190029971	-1.73672316294525
ENSG00000157399.14	ARSE	NA	NA	NA	NA	NA	NA
ENSG00000157404.15	KIT	NA	NA	NA	NA	NA	NA
ENSG00000157423.17	HYDIN	0.150767331485392	0.101461160607245	1.48596103753445	0.13728942712327	NA	1.11015977980981
ENSG00000157426.13	AASDH	-0.0262824618130875	0.116274302459197	-0.226038438908808	0.821171523974948	0.907709196444854	-1.01838456732698
ENSG00000157429.15	ZNF19	-0.031086775486257	0.179843025625565	-0.17285505166589	0.862765363298676	0.930933306138581	-1.02178153916969
ENSG00000157445.14	CACNA2D3	-0.0877306503048097	0.113991112948475	-0.769627105443428	0.441521121578537	0.648301897004156	-1.06269725134165
ENSG00000157450.15	RNF111	0.235970096704011	0.102020002024898	2.31297874946544	0.0207238075362534	0.0945873674270652	1.17769837873393
ENSG00000157456.7	CCNB2	0.0806034184355601	0.0711587480102023	1.13272676500721	0.257329014247989	0.477620543681558	1.0574602390582
ENSG00000157470.11	FAM81A	0.0622043776290893	0.101796644992514	0.611065105668894	0.541156479588112	0.72764466236186	1.04405982240404
ENSG00000157483.8	MYO1E	0.224121439209171	0.0708055268219083	3.16530995910653	0.00154917823897165	0.0150421740173362	1.16806571269315
ENSG00000157500.10	APPL1	-0.241693104752819	0.106649246233866	-2.26624297205834	0.0234365109261951	0.103063386093938	-1.18237945350541
ENSG00000157502.12	MUM1L1	NA	NA	NA	NA	NA	NA
ENSG00000157510.13	AFAP1L1	0.0392516545161328	0.0716966113914358	0.547468754162368	0.584056731214384	NA	1.02758066836084
ENSG00000157514.16	TSC22D3	-0.425626475505191	0.096316055509214	-4.41906049053756	9.91309006436716e-06	0.000279407207429445	-1.34315562770037
ENSG00000157538.13	DSCR3	0.120752658640167	0.0779318565787937	1.54946467261534	0.121270057528705	0.305515187923246	1.08730196351333
ENSG00000157540.19	DYRK1A	-0.121972043043188	0.077242534325208	-1.57907873050435	0.114317999630866	0.293877265323257	-1.08822135360208
ENSG00000157542.9	KCNJ6	-0.0256017197202346	0.0441284499045858	-0.580163585523409	0.561804307515615	NA	-1.01790415137662
ENSG00000157551.17	KCNJ15	NA	NA	NA	NA	NA	NA
ENSG00000157554.18	ERG	NA	NA	NA	NA	NA	NA
ENSG00000157557.11	ETS2	0.00119318193369972	0.0927739167429018	0.0128611788268712	0.989738546872119	0.995291180892834	1.00082739279397
ENSG00000157570.11	TSPAN18	-0.362385609501072	0.1509406641585	-2.40084811817535	0.0163571240715429	0.0814303665753062	-1.28554989865021
ENSG00000157578.13	LCA5L	0.0911301313651381	0.180757949783348	0.50415559301466	0.614152043230858	0.779067820445588	1.06520428068754
ENSG00000157593.16	SLC35B2	0.320328498807259	0.0962850956646323	3.32687521984696	0.000878256912070581	0.00995963891555108	1.24861482366166
ENSG00000157600.11	TMEM164	0.00973231280009442	0.105904765738522	0.0918968351634282	0.926780005996841	0.965798287473466	1.00676873018241
ENSG00000157601.13	MX1	-0.822401019714962	0.183966754741513	-4.47037847066714	7.80813018294129e-06	0.000232564142257393	-1.76834653347319
ENSG00000157613.10	CREB3L1	0.465974916162793	0.136097281018536	3.42383707209646	0.00061743626858635	0.00760418333129954	1.38125043242244
ENSG00000157617.16	C2CD2	0.155171562701585	0.131879807336483	1.17661350767426	0.239349803912788	0.45845869113696	1.11355403219965
ENSG00000157625.15	TAB3	0.00427029944728142	0.0850083862646569	0.0502338608568181	0.959936028544224	0.980481072041239	1.00296433098761
ENSG00000157637.12	SLC38A10	0.137872444884994	0.0866825549901443	1.5905443131051	0.111712165369104	0.288887843079915	1.10028132427719
ENSG00000157653.11	C9orf43	0.15284138162476	0.180411816676174	0.847180547486527	0.396894494358473	0.612005871946207	1.11175691770515
ENSG00000157654.17	PALM2-AKAP2	-0.00758403617009022	0.0347256935870681	-0.218398407250663	0.827118706418463	NA	-1.00527069478542
ENSG00000157657.14	ZNF618	-0.0491166533711974	0.175116098487397	-0.280480514329939	0.779108873060881	0.885600206756951	-1.03463123630309
ENSG00000157680.15	DGKI	-0.0230356296307371	0.188667163817476	-0.122096655107524	0.902822470898311	0.953599010531719	-1.0160952367592
ENSG00000157693.14	C9orf91	0.135286335896131	0.100953911294025	1.34008018274907	0.180219278106924	0.388532344206625	1.09831077710243
ENSG00000157703.15	SVOPL	0.102803254592583	0.0901041119467272	1.14093854732583	0.253895496851009	NA	1.07385801583164
ENSG00000157734.13	SNX22	-0.0345842041504651	0.0897550652473057	-0.385317575728722	0.700002141410326	0.836130531649977	-1.02426158039366
ENSG00000157741.14	UBN2	0.209410561789563	0.0882605326126851	2.37264103887207	0.0176614188277248	0.0852586286767287	1.15621569531072
ENSG00000157764.12	BRAF	0.0673492694981862	0.0878563340863176	0.766584108005424	0.44332882716001	0.649484374047708	1.04778976123495
ENSG00000157765.11	SLC34A2	0.118337049506514	0.123161012671453	0.960832059916496	0.336636615849131	NA	1.08548293812027
ENSG00000157766.15	ACAN	0.000943753574721742	0.043412747426481	0.0217390888775233	0.982656082717282	NA	1.00065437413886
ENSG00000157778.8	PSMG3	-0.00169964793499198	0.0927603440598949	-0.0183230016255063	0.98538117790203	0.993503317892739	-1.00117880041377
ENSG00000157782.9	CABP1	-0.591602306559191	0.188128704757393	-3.1446679406107	0.00166275443920969	0.015777657952525	-1.50691945475052
ENSG00000157796.17	WDR19	-0.28835239376124	0.116508326416268	-2.47495095527333	0.0133254473525665	0.0704520819114501	-1.22124477839614
ENSG00000157800.17	SLC37A3	-0.0900824429036683	0.110500085353326	-0.815225097932079	0.414943474121893	0.627520445380114	-1.06443100769585
ENSG00000157823.16	AP3S2	0.217614514463593	0.0799905844589766	2.7205016182273	0.00651829528369375	0.0427506518892543	1.1628092994683
ENSG00000157827.19	FMNL2	-0.177279050396166	0.187675820144411	-0.944602507982942	0.344861846149155	0.566186395573782	-1.13074925888253
ENSG00000157833.12	GAREML	0.255180699677823	0.10999730068632	2.31988147059647	0.0203472902093276	0.093546466957129	1.19348521945125
ENSG00000157837.15	SPPL3	-0.0531835991004133	0.0878847677149519	-0.605151501030424	0.545078337278567	0.730565848701852	-1.03755196827148
ENSG00000157851.16	DPYSL5	-0.0240909579508155	0.137664807666156	-0.174997215041604	0.861081821894147	NA	-1.01683878015695
ENSG00000157856.10	DRC1	-0.0741018312878324	0.0943192445633662	-0.785649117853662	0.432073080228831	NA	-1.05270545632283
ENSG00000157869.14	RAB28	-0.142972361403953	0.104465750629908	-1.36860512217504	0.171122742024254	0.375801887182077	-1.10417769354941
ENSG00000157870.14	FAM213B	-0.0459681298345947	0.162446263548096	-0.282974374605943	0.77719648060306	0.884702456042605	-1.03237572931303
ENSG00000157873.17	TNFRSF14	-0.0713805058644376	0.135391138423711	-0.527216970737406	0.598042924887118	0.767996775519679	-1.05072163169204
ENSG00000157881.13	PANK4	0.0863978949855032	0.0938704876042804	0.920394654278578	0.357366561156315	0.576130685093847	1.06171598961769
ENSG00000157884.10	CIB4	NA	NA	NA	NA	NA	NA
ENSG00000157890.17	MEGF11	0.171110557540363	0.129789786783988	1.31836688987822	0.187380859014416	0.397202082784593	1.12592486543402
ENSG00000157895.11	C12orf43	0.215699611177259	0.0958415293196699	2.2505860737866	0.0244117662750977	0.106166324922318	1.16126691511073
ENSG00000157911.9	PEX10	-0.0256173134591451	0.113519516288712	-0.225664399361895	0.821462449044857	0.907776364077633	-1.01791515371384
ENSG00000157916.18	RER1	-0.116927820888724	0.105407589153345	-1.10929224193354	0.267304130795008	0.487972407903436	-1.08442315298492
ENSG00000157927.16	RADIL	-0.0945854206400171	0.169843575929694	-0.556897251616807	0.57759763252966	NA	-1.06775852804575
ENSG00000157933.9	SKI	0.398744533721809	0.097662680868432	4.08287515943766	4.44819214009713e-05	0.000954732074498871	1.31836014423647
ENSG00000157954.14	WIPI2	0.0385350468707447	0.0808068264337249	0.476878607556131	0.633448566064148	0.792400471163121	1.0270703808162
ENSG00000157978.11	LDLRAP1	-0.1823771709711	0.120785711942918	-1.50992338445867	0.131062974982349	0.320572586363572	-1.13475211007263
ENSG00000157985.18	AGAP1	0.140395263027082	0.0798684111528366	1.75783217670903	0.0787760687091668	NA	1.10220705218936
ENSG00000157992.12	KRTCAP3	-0.0219747643086948	0.15777700798043	-0.139277354729787	0.889230983765808	NA	-1.01534834019191
ENSG00000157999.5	ANKRD61	0.144978429968217	0.188353506310736	0.769714526731658	0.441469251044184	0.648301897004156	1.10571412143629
ENSG00000158006.13	PAFAH2	0.0952218755566007	0.113545107365359	0.838625967829691	0.401679233873527	0.616591704515408	1.06822968103957
ENSG00000158008.9	EXTL1	0.0876379177831789	0.0901604306262887	0.972021952140341	0.331039627743794	NA	1.06262894624184
ENSG00000158014.14	SLC30A2	-0.0843140567199755	0.0878997767838779	-0.959206721619798	0.337454614984082	NA	-1.06018354701687
ENSG00000158019.20	BRE	0.109354394689319	0.0946028823893798	1.15593089689618	0.24770942356788	0.46789970427762	1.07874539045203
ENSG00000158022.6	TRIM63	-0.00758403617009022	0.0347256935870681	-0.218398407250663	0.827118706418463	NA	-1.00527069478542
ENSG00000158023.9	WDR66	-0.291130559381893	0.109986606323141	-2.64696374508138	0.00812180598762727	0.0499641765811113	-1.2235987679771
ENSG00000158042.8	MRPL17	0.157181101275137	0.0913989341467783	1.71972575766276	0.0854823034560516	0.243718384531069	1.11510618904184
ENSG00000158050.4	DUSP2	0.499730338062913	0.0859601000093445	5.81351508442392	6.11744566133478e-09	4.78718620417124e-07	1.41394924876619
ENSG00000158055.15	GRHL3	0.0029396436525301	0.116238291778439	0.0252898043110728	0.979823806312887	NA	1.0020396830388
ENSG00000158062.20	UBXN11	-0.0656080119336294	0.102236367001924	-0.641728710219082	0.521049344514695	0.712693053886825	-1.04652589658037
ENSG00000158077.4	NLRP14	-1.33709699731072e-06	0.156532053672473	-8.54200124473201e-06	0.999993184469089	0.999993184469089	-1.00000092680544
ENSG00000158079.14	PTPDC1	0.0206524088330416	0.0382720053473682	0.539621810918821	0.589457871865137	NA	1.0144181115165
ENSG00000158089.14	GALNT14	0.0363684577296299	0.10902893105105	0.333567039308139	0.738706293805448	0.860719559387296	1.0255291199026
ENSG00000158092.6	NCK1	-0.176813018495202	0.11182311052037	-1.58118494175668	0.113835757366155	0.292927669928649	-1.13038405341054
ENSG00000158104.11	HPD	0.182122282497871	0.172734711243988	1.05434675628469	0.291724189446473	0.51436140540761	1.13455164519558
ENSG00000158106.12	RHPN1	-0.788015893229654	0.165876731762596	-4.75061140195038	2.02802530618608e-06	7.23826935768794e-05	-1.72669813895047
ENSG00000158109.14	TPRG1L	0.209784339739418	0.0898873814401355	2.33385750456123	0.0196031845428398	0.0913389504642156	1.15651529010275
ENSG00000158113.12	LRRC43	0.0367845842158381	0.139577828206552	0.263541743617066	0.792133053574	NA	1.02582496300748
ENSG00000158122.11	AAED1	0.0756800525497395	0.111230328410419	0.68039044414662	0.496257270034358	0.693779998353626	1.05385768264568
ENSG00000158125.9	XDH	NA	NA	NA	NA	NA	NA
ENSG00000158156.7	XKR8	-0.507460902919336	0.142762846960926	-3.55457259169277	0.000378593984118755	0.00525320000651123	-1.42154611704257
ENSG00000158158.11	CNNM4	-0.104398865881223	0.0928535826791568	-1.12433858628761	0.260869414792175	0.480651324505208	-1.07504635280588
ENSG00000158161.15	EYA3	0.139670552482404	0.0724081217915859	1.92893489054199	0.0537389456940456	0.18151904830549	1.10165351838088
ENSG00000158163.14	DZIP1L	0.0195415771792718	0.0535643364953775	0.364824404778322	0.715242486486475	NA	1.01363734080028
ENSG00000158164.6	TMSB15A	NA	NA	NA	NA	NA	NA
ENSG00000158169.11	FANCC	0.0363892895306872	0.0900036505040252	0.404309039987881	0.685985478686024	0.829109448879185	1.02554392814152
ENSG00000158186.12	MRAS	-0.176767048564042	0.171791384238156	-1.02896341017305	0.303496869152152	0.525169215004527	-1.13034803550809
ENSG00000158195.10	WASF2	0.248705902304579	0.110553369030658	2.24964561899157	0.0244714501402706	0.106352466477154	1.18814087430018
ENSG00000158201.9	ABHD3	-0.230272601887136	0.11870883668716	-1.9398101128224	0.0524027711847221	0.179164861372134	-1.17305658112156
ENSG00000158220.13	ESYT3	-0.00597831923263409	0.140434902758828	-0.0425700386099941	0.966044279555683	NA	-1.00415245275991
ENSG00000158234.12	FAIM	-0.105909475497429	0.0832875628553341	-1.27161213351131	0.20351096352899	0.416374574456275	-1.07617259627454
ENSG00000158246.7	FAM46B	0.0286603886068528	0.0449939373049662	0.636983343168978	0.524135693432807	NA	1.02006450710532
ENSG00000158258.15	CLSTN2	0.0347065696584542	0.119027158035035	0.291585300627262	0.77060371567463	NA	1.02434845918679
ENSG00000158270.11	COLEC12	-0.112890372028286	0.0728193757807468	-1.55027931533208	0.12107448980739	NA	-1.08139258715601
ENSG00000158286.12	RNF207	-0.481022925690847	0.182566305921272	-2.63478478826361	0.00841906445279759	0.0511682552054013	-1.39573294336783
ENSG00000158290.16	CUL4B	-0.156966459994625	0.100381827138223	-1.5636939919263	0.117889449379924	0.300361814507111	-1.11494029811577
ENSG00000158292.6	GPR153	-0.325560999721072	0.163385235504935	-1.99259742604612	0.0463055472743507	0.164107901577931	-1.25315163864314
ENSG00000158296.13	SLC13A3	0.0482339388414854	0.079033882810336	0.610294434821535	0.541666782812584	NA	1.03399838967968
ENSG00000158301.18	GPRASP2	0.333190807989324	0.12213576256429	2.72803641614747	0.006371257396314	NA	1.25979658713159
